,A2M,GP6,MYD88,SP1,EPS8,HSP90B1,PRTN3,CEBPB,SPI1,TRIP6,LILRB2,TICAM1,RIPK2,GATA2,GATA3,CLEC7A,IRAK1,HMGB1,PF4,IRF3,TRIM21,LY96,ITGA4,TLR6,CLEC4M,MAPK8IP3,BID,BLK,BLVRB,PTPN1,PTPN11,ADRB2,UBE2D2,FCAR,FCGR1A,FCGR2A,FCGR2B,UBE2N,IL1R2,ARFGAP3,PIK3R1,CMA1,HRAS,SYK,NFYB,AGFG1,NFYC,TOLLIP,HRG,CCL4,CCL5,GNAI2,PLCG2,MMP2,EEA1,PLG,MMP9,COPS5,BAG6,PLS1,SDC1,RAC1,DPP4,ATG16L1,FOS,SGTA,SHC1,CASP1,FAHD2A,APCS,CASP4,POMGNT1,APEX1,CRTC1,APP,LCP2,CBL,CXCL2,CREBBP,LGALS3,CRKL,CRP,FOSL1,ZNF675,CRYAB,PPP3R1,LAT,CD14,EGFR,EGR1,CSNK2A1,TLR1,TLR2,ELAVL1,ARPIN,IL1B,IL1R1,LYN,ACKR1,IL1RAP,FYN,ENO1,CTSL,PIK3R5,HCK,EP300,MAPK8IP2,CXCL8,CXCR1,CXCR2
NC.11,4.650827834,4.82867976,9.895304385,2.085229941,4.150427865,5.211543096,4.126460411,12.29757198,6.484917774,5.828336497,8.674603454,6.043228202,6.163344703,5.852464857,5.229668046,9.400221548,9.65401784,9.895753723,10.49324401,7.691485501,7.460799649,8.329752454,6.608220105,5.101427868,3.275085775,4.99642161,7.148954766,5.41525598,8.688758658,3.655151549,4.679844574,5.713325897,6.859642584,3.687398428,3.643765481,8.55772899,5.864684018,7.968336939,4.720486335,7.048386311,6.079947382,4.272566632,6.82982616,6.993319449,4.945740517,5.953191394,6.047736747,6.988520602,4.58033372,6.88012515,8.962081015,8.61878101,7.848797953,4.96390942,1.914071579,1.17029868,6.646895265,6.595659493,9.407383748,2.208892057,3.567493155,10.29651725,3.96123756,4.370570488,11.24375972,6.214474677,6.98690733,8.395207437,5.974314194,3.870542459,5.880011357,5.080256297,8.238143197,4.804203957,6.317866827,8.093,3.73401494,6.570496706,6.7021316,10.5748281,7.268616403,1.933369224,4.876304597,3.796960079,4.965889189,5.689355673,7.197219224,10.06331223,3.154621122,6.911855588,5.936472065,5.789907965,8.2160408,6.713239157,5.692971519,6.233589131,3.504632217,9.337476998,4.339356253,3.070511912,7.537497536,8.557359329,5.767686579,7.025198643,8.961698287,6.213364245,4.493140984,8.721169188,3.340731378,5.069743631
NC.12,3.851641022,5.342577258,9.982796058,2.041641822,4.34578471,4.222557854,1.121357407,10.98046974,5.433654237,5.071268687,8.020160102,5.215090455,4.931922044,6.018264949,6.522307178,8.499715262,8.854180914,10.10545548,9.929173545,8.646711354,7.150823745,7.048386311,7.212021233,4.770633034,3.683156542,4.464461722,6.139218054,5.803258686,6.39115819,3.618615946,4.62545099,6.42378801,7.505912853,2.97673772,3.313914578,7.686627443,6.777203765,7.824495972,4.687148926,7.358167928,6.44306702,3.359288939,6.337535961,5.245965779,5.401417851,4.592650916,6.366700996,5.794760175,4.638352356,8.067242558,10.14706742,8.332040784,8.200777166,4.464118169,2.21783266,2.368498531,5.599402929,8.147800389,9.537379207,3.642205038,3.654253086,9.749749989,5.670300718,3.480188169,10.43171512,6.120073452,6.966718245,8.267172826,6.056324052,4.70545609,6.522148541,6.127116339,8.741223815,5.573988417,6.388280367,8.736406074,3.217781372,3.944486231,6.957955971,8.949905473,6.772452347,2.098671441,2.2249327,3.282470434,3.142351574,6.26101871,8.561450339,9.895304385,3.181482101,6.247957107,5.930099152,5.22512058,7.125894317,7.032057073,4.78967589,4.460985832,4.049477953,7.663775037,4.056328901,3.503389859,8.924899392,7.565360891,5.827302152,7.127617036,8.988800694,6.065836432,4.038011026,4.650896858,3.641845384,5.750742289
NC.13,3.673841886,4.846104366,9.980626135,2.24425979,4.834202544,3.547661223,4.689393101,10.80858613,5.183919158,5.26534834,8.209349779,4.679787135,6.199916125,5.972699213,6.123442644,9.10299085,9.075831712,9.487204511,10.36819883,7.764813408,7.409885828,7.466700426,6.643570691,5.314002976,3.314201833,5.383599633,6.510359127,5.456062121,9.722271647,3.290458632,4.335848649,6.476140837,7.018509014,3.586379832,3.188275315,8.452274981,6.209108746,7.580871936,4.447232049,6.5485034,5.993900354,4.596378793,5.913268225,5.929271148,5.151940103,4.971952171,5.879751487,6.70216353,4.261878596,7.410353339,9.734684073,8.912904583,8.174583146,4.995633764,3.419288243,1.770159884,6.329183795,7.642247082,10.18805915,2.126571028,3.739862109,9.668208344,5.028077593,3.034565111,11.17371134,4.79396818,6.534322209,8.40875891,5.668362255,4.697584286,6.154192584,5.300518057,8.098218761,5.654706931,6.290267633,8.216554043,3.995524748,6.59377069,6.686323666,11.06766756,6.816483628,2.655575768,2.330759748,4.026465248,4.480355648,7.259221015,8.067471228,10.76656639,3.464285169,8.973390846,6.071458518,5.208694025,8.349242879,7.063642075,5.214852273,7.40923686,1.800819769,7.468361643,4.959840921,2.679950725,8.409357508,7.607459805,6.087507312,6.754907481,9.743942916,5.361991641,4.193114323,7.558218962,3.820399851,5.209205482
NC.14,3.946930293,6.029505988,9.521200612,1.295267859,4.716353534,5.557182759,4.174007345,12.27201162,6.032593983,5.029532523,8.038203498,5.384817947,7.167603626,5.808441364,6.679686538,8.703791531,9.357688682,10.52030857,10.52764882,7.234839141,7.006725349,7.330422398,6.690116444,5.214362208,3.653214191,4.968258173,7.482981026,5.524491271,7.638228153,3.617929703,5.394924143,7.156953918,7.243679939,4.543351013,1.406540805,7.877239791,5.537590118,8.510612535,5.027073368,7.465813333,8.109824564,3.487362546,5.767987364,6.090353276,4.844724569,5.810072372,5.956477502,5.806393314,4.394477888,8.682551058,9.962973124,8.666509093,6.996161402,5.333408094,2.079660891,2.28704856,6.514800471,7.30480376,8.61116339,2.425957596,3.225449612,10.18075607,3.739117694,3.825601977,11.29878056,5.678603436,7.406208919,7.589730376,5.681281555,4.516719316,6.184398792,5.387302033,8.385286359,4.680490783,6.283176431,7.995911303,5.457614904,8.593257172,7.066316418,10.37454053,7.593687729,2.804519698,4.38920617,4.367056141,4.065638399,6.977988582,6.899021519,9.801610073,3.298084589,8.678145085,5.900108116,6.720260013,8.007073282,6.55882896,5.138305435,7.91255886,3.648773689,9.130810243,2.689016523,4.137278126,8.106544261,8.417241744,6.622715116,7.782601401,7.529134724,7.008342515,4.072386931,9.951116354,3.437064233,5.273701019
NC.15,3.026417165,5.066452825,9.929173545,3.371349565,5.069743631,4.662291878,4.955001099,11.16853855,5.143653599,5.344847831,7.608329383,5.34434729,6.107407974,6.006763807,6.505171149,8.401308241,9.604950953,10.2754653,10.37768705,8.345473251,7.115449131,6.611948356,7.255176638,4.841857187,3.152100956,4.471818019,6.85065596,5.381076101,6.635582699,3.492222155,4.745059471,6.522434971,7.391750615,2.844744012,4.247477098,7.320879507,5.521527709,8.259360629,2.923767446,7.252060517,7.441186075,3.092234476,6.257172817,5.86308429,5.282475423,5.202684684,6.023760732,4.921742992,3.701044945,8.490723613,10.63080869,8.255315107,7.501940128,4.890127565,1.866062217,3.089847629,5.7379805,7.568398345,9.38934953,4.581094011,4.833430119,9.91788431,4.789599158,4.765488143,9.984382428,5.256985916,7.112490796,8.104690834,5.941461298,4.712244538,6.170729333,5.98270609,8.534968698,5.551602356,6.035114329,8.445035744,3.492030038,4.115286703,6.383062958,8.939709792,6.42078829,1.8619584,2.408775999,4.02837009,3.472858368,6.160491751,8.531555607,9.899639082,3.545215094,7.050979299,5.653306215,5.39968555,7.155660744,6.679471105,4.922552913,5.658424549,2.726758451,8.226752686,2.32379011,3.521198556,8.942925446,7.917785176,5.547245861,7.05434154,8.534184976,5.74044774,4.010372577,5.484269972,3.503801287,5.290298666
NC.16,4.514846213,5.00213773,9.525608171,3.739456407,4.774370661,7.232372377,3.458736724,12.1190769,6.082205974,3.48410297,8.159967993,5.583927892,6.983624816,6.09443604,6.135602955,10.01357492,9.056046054,10.18052795,8.954123632,5.895141097,7.081855406,8.494506828,7.749979784,5.221806736,3.692221823,4.497435717,7.368715079,4.756581795,7.099614179,3.867676895,5.234837766,5.812378248,7.322818981,5.815695475,3.1117667,8.932328894,6.585692053,8.37897442,6.159267375,7.82699431,7.371454638,3.971823623,5.678603436,6.97402943,5.480501816,5.741660093,5.972058578,5.567558843,4.32944636,7.830812752,8.350570569,8.523731893,7.270428332,5.023055544,3.153671144,1.312750015,7.45287981,7.432330783,7.81915836,1.938802886,4.222470442,9.697969859,4.998890599,3.115603045,11.78226283,5.088808196,6.892579666,8.56157985,5.399244626,4.94595705,6.27770729,4.477931979,8.499024676,4.460387385,6.363163989,8.448007144,5.252964293,9.978053954,6.86812132,9.924928797,7.48086175,2.127188789,4.648370344,3.726123871,5.232577113,6.352765111,7.061172212,9.736666701,3.295049182,9.689711313,5.733219376,7.141261247,8.002045494,6.607489531,4.43161499,9.631713865,4.212130893,9.443247789,1.893334317,4.524432385,7.696588022,8.317381012,6.152575144,7.436347751,8.296512641,7.032442518,3.319857359,11.81309285,3.101689077,6.196804131
NC.17,3.505874098,4.878360853,9.367385888,3.035377595,3.814474379,7.104997942,4.83055208,11.72554112,6.479751032,4.547178695,7.625528894,4.411316618,6.687758994,5.997644915,6.570900624,8.76192716,8.740386835,10.34166437,8.875541856,6.72582667,7.242382916,7.790132348,7.921943425,5.360550866,3.808876819,4.449105318,7.028208898,4.626489024,6.875075085,4.025953088,5.87992636,5.540817138,7.323399292,4.186619923,2.429072196,7.793870039,6.023267037,8.798950795,2.297720586,7.952845653,7.35616011,4.092637326,5.378009326,6.635276525,5.712315425,6.059902856,6.067054156,5.501680652,4.656500006,6.27350503,8.729313198,8.684356032,6.339452,4.561780701,1.794558582,3.003394558,5.917544813,8.09705357,7.858503681,4.590614118,4.248425928,9.862606348,4.737120947,1.377926541,9.644782376,5.103186232,6.836203468,8.475768456,5.377731945,3.872940706,6.232958982,5.708017312,8.753869762,4.558043983,6.032896006,8.09783599,4.030567958,3.771958698,6.867225676,10.09539678,7.445070942,2.72907706,1.944461124,4.816462466,5.318303106,5.540742048,6.742626684,8.69852344,3.352451152,5.8544227,5.494497241,6.609330404,7.738680387,6.607394934,4.25521696,6.010363094,3.19751016,9.257878672,2.885004176,2.929375857,7.853768198,8.459902452,6.116891902,7.14055249,7.866308275,5.905838188,3.336204882,8.601175507,3.334265084,4.055029353
NC.18,2.098244936,5.220736908,9.259326826,3.899293443,4.575866461,7.089421615,3.986612311,12.27201162,6.38805735,4.768848395,7.89482625,4.939215453,7.063708691,6.039363301,6.648059873,10.07481245,8.895780507,10.38637083,10.0112136,6.291497223,6.869577605,8.59738252,7.569459536,5.327864548,3.459856243,3.978174301,8.026680052,4.982884664,6.875075085,4.085009484,5.562257253,5.723456684,7.326294582,5.853358348,4.333782726,8.380304434,6.426179917,8.704481562,5.96288784,7.696055759,7.55237721,3.367270757,5.220020182,6.749035398,5.498458995,6.039752452,5.961932331,5.223051305,4.048921146,7.207635053,8.376108221,8.638850767,6.795260447,2.818898009,1.891781233,1.648524847,6.440590164,7.684249613,7.492006565,3.102488369,4.246050713,9.691408548,4.494425794,3.525933664,11.48802864,5.853426357,6.899840404,8.13023465,5.143774444,4.446440524,6.107249072,4.883527744,8.616294648,4.78471288,6.293187813,8.499086292,4.96034374,9.495435892,7.131284527,10.57860831,7.702505838,2.266188599,5.33047673,4.017457306,5.25142141,5.984090282,6.247677467,9.096140254,3.20773022,8.985475576,5.713120563,7.005652492,7.729682296,6.521664168,5.12576608,8.251791374,3.845260096,9.553099026,3.013790596,4.779412074,7.870475047,8.264368132,7.548897153,7.651094746,7.724932357,6.959953111,3.790031755,11.63079542,2.994036373,5.112460354
NC.19,3.841520158,4.512542558,9.507675089,4.09127818,4.911467815,6.737366665,3.885756296,11.72554112,5.837289619,5.202247923,7.838169113,5.275673906,5.728400586,5.683425876,6.726129768,8.09944243,8.962821021,10.24525888,9.414456283,7.495248345,7.184109076,7.894846509,7.330969905,4.958255052,2.985117804,4.470483524,6.83822745,5.300107992,7.717359492,3.501889118,5.434463317,5.969004554,7.43351694,4.163127961,3.967256007,7.567442433,6.531902085,8.675548262,2.993259062,7.700587139,7.720286793,3.892440681,6.244350661,6.221338569,5.398392906,5.584804839,5.844837797,6.027278076,3.44519837,6.395199105,9.605871537,8.774289121,7.067446955,5.170750383,2.941390125,1.66689556,6.111046286,7.769703662,8.712126899,2.071213492,3.924079384,9.706836449,4.548491722,3.261639624,11.60144629,5.020599887,6.65382675,7.773632231,6.140860942,4.490712647,5.97113651,5.609397469,8.827844134,4.596001583,5.849652824,7.778830807,4.615040863,6.163805273,6.998942609,10.34749075,7.647971047,2.523024209,2.276039182,4.00094848,3.439450901,5.856911293,7.290939937,9.032554183,3.626989022,7.942830445,6.148605127,5.51946572,7.399391896,6.648072201,4.315807697,5.925362956,4.067112355,9.087815136,2.5279262,3.346118545,7.679814442,8.713374405,5.877342683,7.504208169,7.702582966,6.711122714,3.885829461,9.321586955,3.199546379,4.464118169
NC.20,2.187599386,5.448501074,9.475439116,3.644971096,4.74553902,6.676390104,4.185594394,11.78226283,5.829394291,4.117391408,7.653022733,5.047883769,6.783000574,6.028646341,7.082303406,8.975246933,8.594019593,10.36407525,10.440717,6.57585194,6.84042182,8.057087752,7.166585762,4.393137515,3.815485448,4.116516671,7.20261715,3.878220969,7.216497218,3.544580305,5.770676529,6.671218601,7.225494467,5.342029522,3.915485277,8.047028122,5.974868101,8.63424884,5.63111387,7.82530424,7.704248513,3.833464141,5.258476765,6.158123472,5.213400987,5.685595472,5.726494899,5.59709789,4.302269696,8.008255329,9.669594628,8.380988584,6.519009866,5.347404229,2.955330504,2.468704212,6.630595152,7.792295379,8.010775629,2.63414165,4.009198998,9.515619739,5.380233324,3.296575491,10.95979686,5.110504308,6.870725354,7.965203055,5.392585508,3.894497402,6.012093221,5.066452825,8.707107664,3.871619102,6.279316519,8.334952297,5.032325789,8.104422951,7.162648791,10.19191641,7.282537304,2.881194463,2.912786231,4.050052773,5.312757268,6.39404869,7.191522313,8.996421413,3.573714402,8.048487005,5.652552894,7.128048255,7.677222473,6.724466705,4.812159314,7.161584353,2.957697852,9.177354461,2.110177573,3.9165501,7.996704465,7.974365847,6.400777673,7.359077443,7.071165164,6.306925741,3.017841841,11.35391937,3.424593534,5.978792522
NC.21,4.874263132,4.534163332,9.606595839,4.549190473,3.966591286,7.15631404,3.865256818,12.5129431,6.107583772,4.45292718,8.840179156,5.95162231,7.316880538,6.318836388,6.439315698,9.329104051,9.174695632,10.01556961,8.926303685,6.522068227,7.054715667,8.709569568,7.739388188,5.38577539,3.880527301,4.510909954,7.790537626,4.630602782,7.888887048,4.777884976,5.329132955,5.898812103,7.488777431,5.083037294,4.907475941,8.717432174,5.893726437,8.348836528,5.638692971,7.360393607,7.130052189,3.32844964,5.780678339,6.617570319,5.354721376,6.029192823,6.253899204,5.84847744,4.649191131,7.876163189,7.973567214,8.808445841,7.216497218,4.482282967,3.823783934,2.392196342,6.924094746,7.364193145,8.358652457,4.494358891,4.567322274,10.02195157,3.827988819,3.193298288,11.71048316,5.300303155,6.960021781,8.764941198,5.55883839,4.337101464,6.32818634,4.915258448,8.713090471,4.660918467,6.714288533,8.566153967,5.269144147,9.53490405,6.867279114,10.15728209,7.392934923,1.82723678,4.805309181,3.822082504,5.389531209,5.479287047,6.629077716,9.914394424,3.373068742,8.835265463,5.729828396,7.239059102,8.350677415,6.578942446,4.847147118,9.337749209,3.421078899,9.390389437,1.871377816,3.928146559,7.797483311,8.732384331,6.218129397,7.511920325,8.804561918,6.278988943,3.693284809,11.61579203,2.816546274,5.684930378
NC.22,1.994893966,5.039315914,9.291431448,2.104125295,4.734826688,6.278157872,4.014563341,11.11242965,5.633489009,5.068759836,7.825248425,4.784501838,5.679199148,5.688301563,7.022246711,7.483390085,8.855105708,9.980837827,10.50940843,7.494771142,7.139788131,7.677222473,7.145347376,4.494095812,3.698396889,5.040376193,6.83469435,5.157760142,7.109467654,3.419274664,5.162264122,6.146998821,7.554885176,3.640397092,3.970081927,7.979578419,5.891063016,8.765679815,4.917702008,7.372121882,7.496106601,3.580249531,6.507348662,5.967861982,5.214762482,5.280137697,6.043612241,5.688310693,4.787021557,7.090931491,9.746011504,8.627054178,7.034971007,4.986222539,3.182653218,2.371003749,6.373195549,7.865830373,8.802973591,2.329016915,4.678317729,9.156981004,5.688828072,3.432610448,9.072487224,5.74887215,6.278687116,7.668874002,5.820195347,4.375399531,5.943201305,5.992802079,9.045945796,5.012851146,5.965389742,7.88913749,4.972551345,3.302273299,6.918996266,9.920684719,7.492778654,2.869882301,2.349044406,4.326460626,4.780694804,5.905435874,7.480670187,8.79100725,3.282141161,6.135694289,5.868864626,5.846364176,6.714814579,6.56649355,4.973543112,6.043440754,3.49415772,8.767842382,1.843876415,2.783733008,7.839369171,8.754740412,5.591793958,7.050056535,7.583993496,5.686633446,3.611331803,8.680286942,3.128309148,5.393217073
NC.23,4.634789714,4.908207018,9.566221485,2.277272477,3.176232314,5.53045345,3.945536522,11.84124522,6.028157172,4.724053966,7.699192693,5.04385716,6.651288833,6.496853868,7.065148582,8.679270844,9.298170761,10.11233443,10.47108029,7.101569376,7.387196907,7.292867424,7.120749179,4.557278478,3.948671265,5.11891891,7.26348155,5.638229103,7.08861191,4.331784819,4.766069927,6.195905133,7.407786363,4.207272583,2.776074107,7.863188995,5.958690446,8.368322003,4.347322427,7.659565234,7.968983624,1.404619086,6.412659189,4.85991074,4.880121002,5.21859647,6.073523577,5.788151775,3.806919221,7.789604673,10.24878607,8.541510861,7.300424832,5.529588951,2.119418953,2.551413498,6.390835575,7.770735497,8.736217612,2.341491408,5.289333364,9.641575987,4.084366494,5.294173005,11.48112432,5.384817947,6.599288312,7.66163947,5.5559148,5.022302976,6.048793935,5.105972603,8.764764113,4.60258358,6.080573125,8.037693333,4.428024076,6.438731058,7.036984102,9.918697773,7.592660019,1.443500353,2.797248868,3.473635905,4.032277413,5.661515033,7.01733886,9.470742528,2.9782902,7.464960492,5.710548276,5.662981406,7.276100149,6.520560189,2.980609096,6.412220665,4.084064093,9.063565261,2.004395968,3.167746376,7.929200235,8.530046322,6.052961887,7.604044276,7.584907491,6.680136661,3.581952444,10.1249746,2.693025962,4.654743525
NC.24,4.399373897,5.026954925,9.411770685,4.88218153,5.362613051,6.531177441,2.415397326,11.89637408,5.662197242,4.731869575,7.585053856,5.165477967,6.583646579,6.26787477,7.076601059,8.696923461,8.856130349,10.05304901,9.757023134,7.168469374,7.40417396,8.008255329,7.942423516,4.654995991,3.699378419,4.910993634,6.787324903,5.197377669,8.380988584,3.862658704,5.254729986,5.941083451,7.275101455,4.762602266,3.387668599,7.561356814,6.057757324,8.57427669,4.967483082,7.540982315,7.413749473,4.300505083,6.126574486,6.361904786,5.235266251,5.934292715,6.035430452,5.582093324,3.842975561,7.451112039,9.088250411,8.575867424,7.37052047,3.961769381,3.592395069,1.703466972,6.682862105,7.33527177,8.202557235,2.4930582,4.526953675,9.384236942,5.324095173,3.877337108,11.61391695,4.545243466,6.573224425,8.321914958,6.154749149,4.917551539,5.629001705,5.746711333,8.993300726,4.642497624,6.022024367,7.899477336,5.667981801,8.18887855,6.5990721,10.58544813,7.418273683,2.820052341,4.480903395,3.982207646,5.783116015,5.468785705,7.344312356,8.685279337,3.429168452,8.634064942,5.874917939,6.954755909,7.2953711,6.805623816,4.938747153,7.648472976,2.610061721,9.049654125,2.788168936,2.401032714,7.874875207,8.501155645,6.237010785,7.471638841,8.005920717,6.169253759,3.52745381,11.06253946,3.302273299,4.956514652
NC.25,2.62299595,5.578963305,9.858846695,2.393752984,4.458021641,4.923573871,4.110180515,11.16310359,5.267173946,5.57460116,7.725078164,4.430228768,6.675765532,6.342432056,6.605934549,8.412570963,9.3333236,9.948569155,10.58851329,6.993399123,7.417459091,7.729129798,6.6137189,4.976857202,4.636489108,5.197697099,6.409134795,3.826753448,7.376193624,3.987224818,5.138729306,5.797497606,7.570766025,4.050152736,1.390126312,7.983738239,6.017004174,8.53298768,2.374138184,7.692558816,7.295235098,3.220961475,6.030893054,4.742721721,5.250592273,5.078816876,5.826716759,6.05892099,4.798068837,6.872247102,9.497716944,8.500479445,7.020270491,6.011503141,2.247783346,1.951156985,6.599711228,7.53145868,8.982087921,2.524160612,4.273965578,9.842345748,4.323515889,2.713958827,9.553330956,4.821879673,6.867899407,7.371027587,4.997925485,4.456361943,5.668554704,6.099906035,8.851172698,4.956687878,6.487228437,7.737168531,5.122058347,4.482831984,6.764398412,10.58217653,7.421682773,1.295040919,2.345742097,2.965745867,4.390930558,6.487911837,6.986915152,9.492383901,3.822455223,5.864257711,5.600104002,6.279870913,7.475461612,6.099458165,4.975368269,6.236703882,4.016582092,8.644915727,2.741226059,2.66327514,7.812958772,8.613262606,5.931704929,7.807187899,7.326208116,6.181708863,4.056655874,8.059900302,4.217925921,3.838352485
NC.26,3.783246379,4.887560546,9.366193592,1.616431739,5.225629837,6.55715536,2.553722768,12.22354596,6.065699054,4.418224364,7.801079812,5.040839992,6.723599285,6.361071824,7.118389115,9.290045834,9.016502277,10.4101227,9.090522854,6.272071625,7.050056535,7.920689522,7.63760334,5.235378741,3.972244637,4.37468756,7.296613166,4.692057983,7.061024508,3.869310515,5.010820652,5.893726437,7.402725229,5.052233682,3.241082712,8.013168571,5.923971631,8.584216322,3.276632249,8.380988584,7.608337046,3.780394629,5.507549543,6.642722257,5.359949855,5.710310586,5.73507027,5.964622585,4.763441948,7.193107361,8.939826366,8.278938028,6.983876151,4.641270985,1.977452736,2.263003323,6.359473259,7.505598757,7.874795331,2.663138164,3.440983149,9.553718702,4.70767944,2.376780302,11.56689509,4.008596725,6.794472303,8.146694225,5.65075252,4.006891903,6.179947138,5.326795439,8.689620146,4.511321025,6.472725119,8.402300215,4.9689655,8.996421413,7.317568268,10.0587739,7.375059894,2.587129012,3.581785821,3.943476903,5.950496585,6.499087243,6.555377893,9.07046463,3.154416577,9.111658555,5.894273805,6.635926089,7.63476786,6.813598002,4.677742112,7.520661695,3.709451106,9.431062975,1.947120703,4.08970934,8.050421315,8.05197303,7.37757402,7.227325136,7.560330751,7.16186714,3.540060651,11.19553298,3.391192258,4.629647851
NC.27,2.31397944,5.444635239,9.856780941,1.88946188,4.611453278,7.379808393,4.708013765,12.18112781,5.873702205,4.206757085,8.22671849,4.995384614,6.963827409,5.710130248,6.386895128,8.691469828,9.043683904,10.27888678,9.629827938,6.446514848,7.207191715,8.347012699,8.001437704,4.233717606,4.293080081,3.959235068,7.329925767,5.14934028,6.896279497,4.573967971,5.123004376,5.129580688,7.378128133,5.181919688,3.447759877,8.642366504,6.84042182,8.548651675,5.183843006,7.803674851,7.148732171,3.303110997,5.731969648,6.787456646,5.226829057,5.62612031,5.882012323,5.710104624,4.7092462,6.918988374,8.328249433,8.801648698,6.893575781,4.38747673,3.579749183,2.235315124,6.521061923,7.987835749,8.176082344,2.420547757,4.508523565,9.612479614,5.462065243,3.570611836,11.23267241,4.560133605,6.799714064,8.50182234,5.102694659,4.372537345,5.976447801,5.236599066,8.765643548,4.694949328,6.275147664,8.617648736,5.237527459,7.394606946,6.736785386,9.937522663,7.366594399,2.405652277,3.077933947,3.898929959,5.304410301,4.984265718,7.125851956,9.440072727,3.546063168,8.543033809,5.587703426,6.548824025,7.891064315,6.6015209,4.700264123,7.149903229,4.31947499,9.449438738,2.103295185,4.032884085,8.111715019,8.416030243,6.814625104,7.099614179,8.09705357,6.507229318,3.710130079,10.80175026,3.108067494,5.3307537
NC.28,3.638936869,5.098452338,9.356164733,4.157597267,5.031823183,6.679539786,4.407532497,12.14669222,6.111932497,5.077480656,7.985058133,4.720058192,6.908957072,6.160044864,6.926275603,9.085599229,8.945237366,10.33502215,10.22795993,5.838140111,7.302150688,8.002627409,7.295493522,5.461249757,2.92446323,4.509183816,7.156387271,4.847652291,7.524064469,3.94927597,5.060847612,6.677775553,7.279997587,4.946805495,3.289783856,7.857533468,5.882782329,8.557211566,4.042438971,7.674766775,7.72211155,2.812356381,5.655535564,6.552693126,5.427110603,5.561282444,5.545825821,5.082500522,4.536953595,7.692558816,9.919661611,8.479075493,7.424505041,3.088651085,2.035809718,1.494868802,6.042944693,7.747577337,8.101593312,2.520458385,4.508885366,9.771324684,4.880572909,2.67823355,11.32766414,4.489856753,6.853567703,8.032307189,5.511810211,3.948656551,6.259625702,5.204188438,8.562584103,4.3386141,5.981315636,8.171561179,5.275447459,8.050007308,7.177067835,9.965754468,7.349388586,1.902287124,3.628104586,3.91293159,5.291688155,6.034258036,6.775466283,9.296795355,3.409665896,7.773396554,5.623287444,6.632991369,7.4346135,6.765497087,3.158770805,6.701387034,3.582878569,9.344001501,1.833958571,4.16422489,8.115209462,8.051427408,6.465399365,7.306539329,7.394154766,6.746590137,3.521583467,10.50547426,3.212127519,5.33851583
NC.29,2.811093661,5.168270669,9.487940011,4.952967653,4.346985272,6.734736097,4.020855964,11.87608045,5.692400252,4.325650641,7.263360212,5.056467539,7.222191499,5.700897095,6.78475237,8.568325244,8.632906846,10.41971145,9.28856836,6.708412185,7.235228096,7.650597716,7.450691576,5.300079232,3.945033968,4.693102914,7.519058946,5.063854432,6.991222824,3.549218245,5.609484263,5.747241291,7.279937506,5.040257639,3.38960052,7.803674851,5.300968125,8.610290841,4.824505204,6.880916371,7.683895323,4.31195064,5.228358373,6.339676576,4.955470038,5.862394989,5.842309348,5.499147234,3.326497957,8.628800793,9.128041476,8.600825113,7.567894099,5.179679311,2.409958359,1.73229452,6.569094796,7.604044276,8.053354915,2.368887767,4.919500145,9.607389429,4.380729783,3.635187999,11.16310359,5.190393159,6.784621725,7.901916625,5.407970635,4.251966156,6.372934631,2.691468404,8.650912052,4.457608743,6.238813423,8.139454824,5.508888256,8.027462411,6.804506013,10.12464388,7.566587312,2.193031822,2.570724152,3.620165627,3.730463104,6.966940075,7.222316856,9.118480188,3.277534313,8.545927315,5.952080996,6.64252561,7.24964645,6.717924022,5.49985724,7.785938708,4.10034361,9.149659468,2.88065641,4.073417123,8.112426655,8.303370879,6.623694766,7.51290426,7.570395163,6.109365868,3.933248501,11.33488453,3.053239041,5.599632723
